node	RT_K101E	sensitive
n29112	0.000987859741344707	0.9990121402586554
28780	0.0	1.0
n29118	0.00033639500937111605	0.9996636049906288
44072	0.0	1.0
7716	0.0	1.0
44531	0.0	1.0
n29184	0.0005634206423236198	0.9994365793576764
41324	0.0	1.0
n29109	0.0008934191548916009	0.9991065808451084
8122	0.0	1.0
81467	0.0	1.0
70844	0.0	1.0
70542	0.0	1.0
23147	0.0	1.0
7500	0.0	1.0
31935	0.0	1.0
76176	0.0	1.0
sensitive	0.0	1.0
n29080	0.001933759767917882	0.9980662402320821
24157	0.0	1.0
n29082	0.00035884691067970923	0.9996411530893202
9685	0.0	1.0
n29084	0.00035847043552071606	0.9996415295644794
12088	0.0	1.0
21939	0.0	1.0
sensitive	0.0	1.0
22028	0.0	1.0
sensitive	0.0	1.0
n29059	0.0002897901385284641	0.9997102098614715
n29060	0.0028682188399137367	0.9971317811600863
n29063	2.214674168579946e-07	0.9999997785325832
39595	0.0	1.0
38803	0.0	1.0
n29064	4.381618952323998e-08	0.9999999561838104
32930	0.0	1.0
n29065	0.0014559055586978531	0.9985440944413022
37243	0.0	1.0
n29069	6.325437985016824e-09	0.9999999936745619
9752	0.0	1.0
64255	0.0	1.0
75410	0.0	1.0
3690	0.0	1.0
83540	0.0	1.0
71150	0.0	1.0
sensitive	0.0	1.0
43418	0.0	1.0
sensitive	0.0	1.0
18831	0.0	1.0
sensitive	0.0	1.0
34099	0.0	1.0
sensitive	0.0	1.0
17597	0.0	1.0
sensitive	0.0	1.0
17912	0.0	1.0
sensitive	0.0	1.0
680	0.0	1.0
sensitive	0.0	1.0
9640	0.0	1.0
sensitive	0.0	1.0
35491	0.0	1.0
sensitive	0.0	1.0
12477	0.0	1.0
sensitive	0.0	1.0
1352	0.0	1.0
sensitive	0.0	1.0
9095	0.0	1.0
sensitive	0.0	1.0
5093	0.0	1.0
sensitive	0.0	1.0
n29024	0.0011346983778253873	0.9988653016221747
81659	0.0	1.0
n29026	0.0008301578766203322	0.9991698421233797
n29027	0.000654213651801913	0.9993457863481982
n29033	0.00016245918718744648	0.9998375408128125
85693	0.0	1.0
n29029	0.00044781536946655865	0.9995521846305334
25733	0.0	1.0
43169	0.0	1.0
85550	0.0	1.0
27736	0.0	1.0
76460	0.0	1.0
6221	0.0	1.0
sensitive	0.0	1.0
81778	0.0	1.0
sensitive	0.0	1.0
15693	0.0	1.0
sensitive	0.0	1.0
39232	0.0	1.0
sensitive	0.0	1.0
18404	0.0	1.0
sensitive	0.0	1.0
9510	0.0	1.0
sensitive	0.0	1.0
8461	0.0	1.0
sensitive	0.0	1.0
16916	0.0	1.0
sensitive	0.0	1.0
n29008	0.0005157811274139672	0.999484218872586
43806	0.0	1.0
71152	0.0	1.0
sensitive	0.0	1.0
6867	0.0	1.0
sensitive	0.0	1.0
68486	0.0	1.0
sensitive	0.0	1.0
45515	0.0	1.0
sensitive	0.0	1.0
13107	0.0	1.0
sensitive	0.0	1.0
8353	0.0	1.0
sensitive	0.0	1.0
46253	0.0	1.0
sensitive	0.0	1.0
54864	0.0	1.0
sensitive	0.0	1.0
23202	0.0	1.0
sensitive	0.0	1.0
n28982	9.266972709711027e-05	0.9999073302729029
33250	0.0	1.0
n28984	0.0017008100039997093	0.9982991899960002
73510	0.0	1.0
n28986	2.4686085274555485e-07	0.9999997531391472
84858	0.0	1.0
80131	0.0	1.0
sensitive	0.0	1.0
49061	0.0	1.0
sensitive	0.0	1.0
20589	0.0	1.0
sensitive	0.0	1.0
n28963	0.0005536802071464256	0.9994463197928535
n28964	0.0005536374874905667	0.9994463625125094
2506	0.0	1.0
n28965	7.677412385003094e-07	0.9999992322587615
n28971	6.26585803168179e-05	0.9999373414196832
20267	0.0	1.0
74248	0.0	1.0
20192	0.0	1.0
76150	0.0	1.0
68517	0.0	1.0
39193	0.0	1.0
n28973	3.058212208717979e-08	0.9999999694178779
65988	0.0	1.0
84622	0.0	1.0
sensitive	0.0	1.0
75353	0.0	1.0
sensitive	0.0	1.0
n28954	0.003727111801938418	0.9962728881980616
n28955	0.003320979548442052	0.996679020451558
64221	0.0	1.0
68326	0.0	1.0
28604	0.0	1.0
sensitive	0.0	1.0
58745	0.0	1.0
sensitive	0.0	1.0
n28926	0.001521179603060888	0.998478820396939
n28927	0.0013572268908517092	0.9986427731091483
n28949	0.0020196557647077073	0.9979803442352922
63560	0.0	1.0
n28929	4.126330044179983e-05	0.9999587366995583
68317	0.0	1.0
61698	0.0	1.0
72581	0.0	1.0
n28931	4.0824393996049464e-05	0.999959175606004
63697	0.0	1.0
59675	0.0	1.0
n28934	4.088231492101612e-05	0.9999591176850791
18581	0.0	1.0
n28935	4.107458803224393e-05	0.9999589254119677
n28945	0.00033659659040120903	0.9996634034095988
n28936	0.0003441419829479779	0.999655858017052
n28942	0.0005084090263343899	0.9994915909736656
28763	0.0	1.0
8949	0.0	1.0
66548	0.0	1.0
32493	0.0	1.0
n28939	0.0003444928925454216	0.9996555071074545
58447	0.0	1.0
6468	0.0	1.0
4128	0.0	1.0
32065	0.0	1.0
sensitive	0.0	1.0
79256	0.0	1.0
sensitive	0.0	1.0
83650	0.0	1.0
sensitive	0.0	1.0
32100	0.0	1.0
sensitive	0.0	1.0
n28907	0.0018073580026502962	0.9981926419973497
23379	0.0	1.0
n28909	0.0015800007596523304	0.9984199992403476
n28910	3.1903173856198637e-07	0.9999996809682614
n28913	6.991790896627954e-07	0.9999993008209103
12906	0.0	1.0
81199	0.0	1.0
13707	0.0	1.0
70777	0.0	1.0
n28916	0.9996866843062499	0.00031331569375015
3721	1.0	0.0
14029	1.0	0.0
sensitive	0.0	1.0
78126	0.0	1.0
sensitive	0.0	1.0
n28899	0.0014823001579486782	0.9985176998420513
82946	0.0	1.0
n28901	3.1524196340649385e-07	0.9999996847580366
84993	0.0	1.0
37127	0.0	1.0
sensitive	0.0	1.0
n28605	0.0005263972825131815	0.9994736027174869
n28606	0.0004818763104879499	0.999518123689512
n28896	0.002281004800417283	0.9977189951995827
n28607	0.00033275676155031264	0.9996672432384497
n28886	0.0018144087604129609	0.998185591239587
n28893	3.6921180186346383e-07	0.9999996307881981
78387	0.0	1.0
51205	0.0	1.0
50853	0.0	1.0
n28609	6.182866428879759e-05	0.9999381713357112
73870	0.0	1.0
n28888	0.0006893699059313999	0.9993106300940687
83905	0.0	1.0
64043	0.0	1.0
n28610	6.18253453051007e-05	0.9999381746546948
n28858	0.0007645593820516282	0.9992354406179483
73379	0.0	1.0
n28878	0.0019279157690704556	0.9980720842309296
23672	0.0	1.0
11093	0.0	1.0
n28890	1.810406781177401e-08	0.9999999818959321
n28611	0.0005208729846539664	0.999479127015346
76825	0.0	1.0
n28828	6.198942458240091e-05	0.9999380105754175
21153	0.0	1.0
n28860	0.0008905200200519743	0.9991094799799479
n28879	0.0035956184382443176	0.9964043815617557
n28882	7.198779572902965e-05	0.999928012204271
87599	0.0	1.0
7324	0.0	1.0
n28612	0.0012754726072615927	0.9987245273927383
n28628	5.563140109038951e-07	0.9999994436859891
n28829	0.00023010620644907032	0.9997698937935509
n28846	0.0011579963108217608	0.9988420036891783
n28853	0.0013018939910855885	0.9986981060089145
n28861	0.0009505714808590336	0.999049428519141
n28870	0.0010850754756986788	0.9989149245243014
67020	0.0	1.0
24096	0.0	1.0
34226	0.0	1.0
12080	0.0	1.0
n28613	0.001357722772407139	0.9986422772275928
n28616	0.0011990600152696714	0.9988009399847304
n28625	0.001753361073329896	0.9982466389266702
n28629	3.165330276344651e-07	0.9999996834669723
n28817	0.0005897884070218723	0.9994102115929782
n28823	0.0009363003312665807	0.9990636996687333
n28830	0.0012290798008106245	0.9987709201991893
n28840	0.00023033289031851632	0.9997696671096815
50125	0.0	1.0
n28848	0.0008545662334818293	0.9991454337665182
39827	0.0	1.0
n28855	0.002090438003712264	0.9979095619962877
n28862	0.00033467303500123993	0.9996653269649989
n28865	0.0013599886144246313	0.9986400113855753
n28871	0.0009531643599070441	0.999046835640093
n28874	0.0007107332292977998	0.9992892667707021
70605	0.0	1.0
9009	0.0	1.0
n28617	0.0009327789734911441	0.9990672210265088
n28622	0.00017717735960679908	0.9998228226403931
29661	0.0	1.0
43669	0.0	1.0
79823	0.0	1.0
n28631	1.1440537414773676e-07	0.9999998855946258
75865	0.0	1.0
n28819	6.125488743009385e-10	0.9999999993874511
23524	0.0	1.0
8441	0.0	1.0
61684	0.0	1.0
22248	0.0	1.0
n28832	0.0007342278330722209	0.9992657721669279
51172	0.0	1.0
n28842	0.00045753252052176563	0.9995424674794783
17642	0.0	1.0
n28850	0.0012158023882288017	0.9987841976117712
53112	0.0	1.0
54619	0.0	1.0
77577	0.0	1.0
65770	0.0	1.0
49873	0.0	1.0
n28867	0.0014301766877127268	0.9985698233122874
44092	0.0	1.0
34970	0.0	1.0
49909	0.0	1.0
44106	0.0	1.0
40378	0.0	1.0
n28619	0.00044597725449087864	0.9995540227455092
30431	0.0	1.0
70229	0.0	1.0
n28632	1.0809029987428921e-05	0.9999891909700126
n28635	2.2292575922955106e-09	0.9999999977707424
22215	0.0	1.0
50181	0.0	1.0
22356	0.0	1.0
9613	0.0	1.0
22891	0.0	1.0
n28835	0.0007754261551630964	0.999224573844837
44709	0.0	1.0
38758	0.0	1.0
28633	0.0	1.0
17731	0.0	1.0
15443	0.0	1.0
83609	0.0	1.0
26668	0.0	1.0
54936	0.0	1.0
20072	0.0	1.0
59863	0.0	1.0
13719	0.0	1.0
n28636	0.00015439565744606549	0.999845604342554
7160	0.0	1.0
71948	0.0	1.0
54549	0.0	1.0
n28794	0.00011944259882021978	0.9998805574011799
n28806	0.0006753724450238578	0.9993246275549762
n28809	8.088208873468457e-10	0.9999999991911791
33335	0.0	1.0
52069	0.0	1.0
n28837	3.890030719961862e-05	0.9999610996928003
64528	0.0	1.0
68335	0.0	1.0
n28639	0.00015435078158330525	0.9998456492184166
59152	0.0	1.0
40209	0.0	1.0
n28797	0.00010222188486012583	0.9998977781151398
38518	0.0	1.0
3653	0.0	1.0
59303	0.0	1.0
n28811	1.235217920071966e-10	0.9999999998764781
27203	0.0	1.0
42534	0.0	1.0
n28640	0.0006159366348250248	0.9993840633651749
n28671	0.00018233614882934754	0.9998176638511705
67853	0.0	1.0
n28799	0.00010248702243562879	0.9998975129775645
34116	0.0	1.0
2987	0.0	1.0
79942	0.0	1.0
44645	0.0	1.0
n28641	0.0010633281943794098	0.9989366718056205
n28659	0.0014272359006304819	0.9985727640993695
n28672	0.00019283301003912337	0.999807166989961
n28744	0.0003326450869630215	0.9996673549130369
41029	0.0	1.0
n28800	3.766368216926051e-07	0.9999996233631783
n28803	0.00016223846821992484	0.9998377615317802
n28642	0.0001971069963697805	0.9998028930036301
n28647	0.0002987994898460373	0.9997012005101539
n28660	2.7204997294275085e-08	0.9999999727950026
n28663	5.248198341374072e-05	0.9999475180165862
26677	0.0	1.0
n28674	0.00019258353415751905	0.9998074164658426
70734	0.0	1.0
14018	0.0	1.0
n28747	6.153536933427123e-05	0.9999384646306656
76877	0.0	1.0
48626	0.0	1.0
69609	0.0	1.0
78462	0.0	1.0
51100	0.0	1.0
n28644	1.5846285220903196e-07	0.9999998415371478
n28648	0.00029882025892352595	0.9997011797410764
37572	0.0	1.0
78398	0.0	1.0
70573	0.0	1.0
61623	0.0	1.0
23045	0.0	1.0
73230	0.0	1.0
n28665	5.2747139059448786e-05	0.9999472528609405
74291	0.0	1.0
21113	0.0	1.0
n28676	0.00019245603217033665	0.9998075439678296
22286	0.0	1.0
n28749	9.040650067862501e-13	0.999999999999096
n28753	6.15254895052366e-05	0.9999384745104947
63572	0.0	1.0
28441	0.0	1.0
n28649	0.00031244152567846094	0.9996875584743214
66734	0.0	1.0
86819	0.0	1.0
n28667	1.0367952734366925e-08	0.9999999896320473
n28677	8.869094344830596e-06	0.9999911309056553
n28740	5.536935140443645e-11	0.9999999999446307
52883	0.0	1.0
17163	0.0	1.0
13002	0.0	1.0
24573	0.0	1.0
n28754	0.00010949387543246701	0.9998905061245674
n28762	4.954546262495503e-05	0.9999504545373751
n28650	0.0002563841784956678	0.9997436158215044
9212	0.0	1.0
60102	0.0	1.0
62238	0.0	1.0
n28678	8.821414423789484e-06	0.9999911785855762
4818	0.0	1.0
4945	0.0	1.0
53141	0.0	1.0
75157	0.0	1.0
11320	0.0	1.0
n28755	0.00019463174317116855	0.9998053682568289
n28759	0.0011429440971578665	0.9988570559028421
56352	0.0	1.0
n28764	1.6103920506470473e-07	0.9999998389607949
n28767	7.400263218803974e-05	0.999925997367812
n28784	4.972712895021624e-05	0.9999502728710499
32127	0.0	1.0
41502	0.0	1.0
17440	0.0	1.0
n28679	3.8232492448187435e-05	0.9999617675075517
n28703	1.9357939163806543e-05	0.9999806420608361
n28724	3.264132073946791e-05	0.9999673586792606
78037	0.0	1.0
84345	0.0	1.0
27990	0.0	1.0
31687	0.0	1.0
83348	0.0	1.0
22236	0.0	1.0
77288	0.0	1.0
n28768	0.00047503920996683197	0.9995249607900333
23548	0.0	1.0
n28775	0.0008096707348041261	0.9991903292651959
n28778	0.00048768875516519227	0.9995123112448349
55062	0.0	1.0
67922	0.0	1.0
n28786	4.1635700547570234e-05	0.9999583642994524
40075	0.0	1.0
24177	0.0	1.0
n28681	3.157009791973714e-05	0.9999684299020802
4936	0.0	1.0
12950	0.0	1.0
65048	0.0	1.0
n28705	1.9414011560875664e-05	0.9999805859884391
20109	0.0	1.0
55684	0.0	1.0
23962	0.0	1.0
n28727	0.00022256491071644726	0.9997774350892836
70204	0.0	1.0
n28770	0.0004468841262297865	0.9995531158737702
84235	0.0	1.0
41794	0.0	1.0
27626	0.0	1.0
n28780	0.0004865215740178849	0.9995134784259821
66558	0.0	1.0
29073	0.0	1.0
34481	0.0	1.0
n28683	3.030433938423307e-07	0.9999996969566062
n28693	9.838562252754323e-05	0.9999016143774725
n28706	5.4287558025630834e-05	0.9999457124419743
n28710	0.00013652981137512836	0.9998634701886249
68658	0.0	1.0
n28729	1.3942914608898242e-07	0.999999860570854
n28732	8.013161370237246e-05	0.9999198683862975
31839	0.0	1.0
87175	0.0	1.0
15147	0.0	1.0
44400	0.0	1.0
82673	0.0	1.0
65191	0.0	1.0
87129	0.0	1.0
47208	0.0	1.0
44578	0.0	1.0
21340	0.0	1.0
n28689	8.614397433947959e-05	0.9999138560256605
9475	0.0	1.0
14212	0.0	1.0
n28695	4.069535425902727e-05	0.9999593046457409
18303	0.0	1.0
35918	0.0	1.0
73119	0.0	1.0
28996	0.0	1.0
n28712	0.0001277009927982954	0.9998722990072016
71611	0.0	1.0
34648	0.0	1.0
n28733	6.205128720041399e-06	0.9999937948712799
41620	0.0	1.0
22811	0.0	1.0
47047	0.0	1.0
85615	0.0	1.0
n28697	7.718021324009277e-08	0.9999999228197867
74068	0.0	1.0
61448	0.0	1.0
n28714	0.00012761816774525413	0.9998723818322547
15704	0.0	1.0
46897	0.0	1.0
37034	0.0	1.0
22853	0.0	1.0
20310	0.0	1.0
n28716	6.55024824879644e-05	0.9999344975175121
3369	0.0	1.0
29039	0.0	1.0
n28719	6.525004237881201e-13	0.9999999999993474
4250	0.0	1.0
3595	0.0	1.0
52641	0.0	1.0
sensitive	0.0	1.0
n28598	0.0008249503003770649	0.9991750496996229
n28599	0.0011338354737305718	0.9988661645262694
n28602	3.0005541752395764e-07	0.9999996999445825
7432	0.0	1.0
8903	0.0	1.0
37253	0.0	1.0
66257	0.0	1.0
sensitive	0.0	1.0
n28581	0.0015367778985853956	0.9984632221014146
n28582	0.0020427237330773967	0.9979572762669227
n28585	0.0015489456773755672	0.9984510543226245
37542	0.0	1.0
14234	0.0	1.0
n28586	0.0017050999602161753	0.9982949000397838
n28591	0.000717446807002021	0.9992825531929981
43433	0.0	1.0
n28588	0.0015661315706903113	0.9984338684293097
43615	0.0	1.0
30032	0.0	1.0
n28594	2.8850263249368145e-08	0.9999999711497367
9709	0.0	1.0
50288	0.0	1.0
41262	0.0	1.0
9181	0.0	1.0
73091	0.0	1.0
sensitive	0.0	1.0
n28573	0.000830456632631684	0.9991695433673684
56371	0.0	1.0
n28575	0.0008305317196663878	0.9991694682803336
75713	0.0	1.0
n28577	1.35967528521568e-08	0.9999999864032472
39747	0.0	1.0
59635	0.0	1.0
sensitive	0.0	1.0
n28548	0.00030568345080548724	0.9996943165491945
59022	0.0	1.0
65180	0.0	1.0
n28551	0.00030588751625346047	0.9996941124837465
n28552	0.00030619158515023066	0.9996938084148498
n28569	0.0008094470749345565	0.9991905529250655
43875	0.0	1.0
n28553	0.0003065463193038795	0.9996934536806962
77534	0.0	1.0
54181	0.0	1.0
8403	0.0	1.0
48493	0.0	1.0
n28555	0.0003069497631163092	0.9996930502368836
37421	0.0	1.0
n28557	0.001414239067674471	0.9985857609323255
81050	0.0	1.0
n28559	0.0008128264147846261	0.9991871735852154
n28560	6.899960840462182e-08	0.9999999310003916
n28563	2.257678620063184e-08	0.9999999774232139
87858	0.0	1.0
41746	0.0	1.0
55720	0.0	1.0
3728	0.0	1.0
76766	0.0	1.0
72196	0.0	1.0
sensitive	0.0	1.0
n28532	0.0012357455312903317	0.9987642544687096
n28533	0.0012272258500248946	0.9987727741499751
72047	0.0	1.0
16694	0.0	1.0
n28535	0.0012275440462685325	0.9987724559537314
n28536	0.0021148962401197915	0.9978851037598802
n28541	0.002386701508115	0.997613298491885
23534	0.0	1.0
n28538	0.0021877245623366784	0.9978122754376634
53711	0.0	1.0
n28543	2.5642787496390564e-07	0.9999997435721251
5172	0.0	1.0
27168	0.0	1.0
66569	0.0	1.0
28561	0.0	1.0
sensitive	0.0	1.0
n28434	0.0001259649893432864	0.9998740350106567
n28435	0.0022704412056279624	0.9977295587943721
n28442	0.0002265779956687989	0.9997734220043313
69322	0.0	1.0
n28437	0.0007603255737343793	0.9992396744262656
12323	0.0	1.0
n28444	0.0012422299279219572	0.9987577700720781
29903	0.0	1.0
n28486	2.47852190414567e-08	0.999999975214781
47194	0.0	1.0
n28439	0.0003061294095724701	0.9996938705904276
30101	0.0	1.0
n28446	1.5052657717658749e-05	0.9999849473422824
46027	0.0	1.0
1246	0.0	1.0
n28489	3.6125941669063964e-05	0.999963874058331
53578	0.0	1.0
14367	0.0	1.0
55339	0.0	1.0
n28447	0.00018184841260484382	0.9998181515873951
n28457	6.953578431229177e-05	0.9999304642156878
56597	0.0	1.0
35635	0.0	1.0
n28481	1.7247595454932902e-05	0.999982752404545
n28490	6.149664165226392e-05	0.9999385033583478
n28510	3.631638729754753e-05	0.9999636836127024
34181	0.0	1.0
n28449	0.00018201724677909873	0.999817982753221
n28458	0.00023534459703431878	0.9997646554029658
n28463	0.0005887033655014039	0.9994112966344986
n28466	8.181588691496955e-06	0.9999918184113086
20525	0.0	1.0
16048	0.0	1.0
42861	0.0	1.0
65152	0.0	1.0
n28492	0.00033997442470708997	0.999660025575293
n28497	6.143467732058842e-05	0.9999385653226793
53227	0.0	1.0
n28512	0.0008448891272716391	0.9991551108727283
n28527	0.000344603874066033	0.999655396125934
59962	0.0	1.0
n28451	0.00015760088723762789	0.9998423991127623
81215	0.0	1.0
n28460	0.0002354763235896963	0.9997645236764103
1185	0.0	1.0
31290	0.0	1.0
n28467	3.2793776685416964e-09	0.9999999967206223
17663	0.0	1.0
31740	0.0	1.0
36769	0.0	1.0
n28474	4.039248378507119e-05	0.9999596075162149
13442	0.0	1.0
n28494	1.205762862245061e-07	0.9999998794237138
n28498	3.2397209095560754e-08	0.999999967602791
26526	0.0	1.0
n28507	0.00020890171955374655	0.9997910982804462
n28513	0.0015885708876613386	0.9984114291123387
n28522	5.834616106327405e-06	0.9999941653838937
85253	0.0	1.0
68205	0.0	1.0
76543	0.0	1.0
78712	0.0	1.0
n28454	0.0002853671238000025	0.9997146328762
11086	0.0	1.0
36638	0.0	1.0
5986	0.0	1.0
47277	0.0	1.0
73472	0.0	1.0
30889	0.0	1.0
n28476	5.349487953650808e-05	0.9999465051204635
82398	0.0	1.0
59860	0.0	1.0
n28499	0.0012269472040705174	0.9987730527959294
3307	0.0	1.0
10564	0.0	1.0
84168	0.0	1.0
50875	0.0	1.0
74672	0.0	1.0
n28515	0.0016315881291429427	0.998368411870857
53793	0.0	1.0
54279	0.0	1.0
40371	0.0	1.0
57395	0.0	1.0
32657	0.0	1.0
70783	0.0	1.0
13483	0.0	1.0
54166	0.0	1.0
n28500	0.0014354896514812753	0.9985645103485188
61690	0.0	1.0
n28516	0.0008875761811026395	0.9991124238188973
n28519	1.915309287488016e-07	0.9999998084690713
26124	0.0	1.0
14436	0.0	1.0
118	0.0	1.0
75494	0.0	1.0
77477	0.0	1.0
16915	0.0	1.0
sensitive	0.0	1.0
n28428	0.001175112726775996	0.9988248872732239
10827	0.0	1.0
n28430	0.0014732179776759254	0.998526782022324
76118	0.0	1.0
78452	0.0	1.0
sensitive	0.0	1.0
n28423	0.0012669529595686682	0.9987330470404313
5443	0.0	1.0
40912	0.0	1.0
sensitive	0.0	1.0
n28416	0.0018418694605662723	0.9981581305394338
48380	0.0	1.0
n28418	0.0008189478171760183	0.9991810521828239
30864	0.0	1.0
n28420	0.0008186030871454584	0.9991813969128546
30862	0.0	1.0
44678	0.0	1.0
sensitive	0.0	1.0
38776	0.0	1.0
sensitive	0.0	1.0
14434	0.0	1.0
sensitive	0.0	1.0
n28410	0.0030173180755744947	0.9969826819244255
48614	0.0	1.0
72220	0.0	1.0
sensitive	0.0	1.0
74739	0.0	1.0
sensitive	0.0	1.0
n28398	0.0021597520351249347	0.997840247964875
n28399	0.0003248549158130173	0.999675145084187
n28402	1.673268129778203e-05	0.9999832673187021
15192	0.0	1.0
62796	0.0	1.0
26714	0.0	1.0
20487	0.0	1.0
sensitive	0.0	1.0
n28394	5.55830680643361e-05	0.9999444169319357
40652	0.0	1.0
401	0.0	1.0
sensitive	0.0	1.0
10351	0.0	1.0
sensitive	0.0	1.0
38156	0.0	1.0
sensitive	0.0	1.0
71250	0.0	1.0
sensitive	0.0	1.0
n28383	0.0034535891926189906	0.996546410807381
67898	0.0	1.0
43688	0.0	1.0
sensitive	0.0	1.0
n28379	1.6647624597542054e-07	0.999999833523754
56814	0.0	1.0
36958	0.0	1.0
sensitive	0.0	1.0
n28376	0.0018588792209442056	0.9981411207790558
34179	0.0	1.0
25266	0.0	1.0
sensitive	0.0	1.0
72964	0.0	1.0
sensitive	0.0	1.0
47589	0.0	1.0
sensitive	0.0	1.0
n28370	0.0009700086212385233	0.9990299913787615
31891	0.0	1.0
61091	0.0	1.0
sensitive	0.0	1.0
81720	0.0	1.0
sensitive	0.0	1.0
42512	0.0	1.0
sensitive	0.0	1.0
26961	0.0	1.0
sensitive	0.0	1.0
28506	0.0	1.0
sensitive	0.0	1.0
n28345	0.0017239762560501948	0.9982760237439499
16490	0.0	1.0
n28347	3.1212676660698805e-05	0.9999687873233394
n28348	1.090111357342215e-07	0.9999998909888642
8016	0.0	1.0
n28349	0.00016229232927946895	0.9998377076707206
57667	0.0	1.0
82474	0.0	1.0
12408	0.0	1.0
56265	0.0	1.0
61116	0.0	1.0
n28351	0.00016233728283656298	0.9998376627171635
86714	0.0	1.0
n28353	0.0005322449247034052	0.9994677550752966
36478	0.0	1.0
85575	0.0	1.0
sensitive	0.0	1.0
32939	0.0	1.0
sensitive	0.0	1.0
29389	0.0	1.0
sensitive	0.0	1.0
n28332	0.0011800683079784906	0.9988199316920215
n28333	0.0010654667711854655	0.9989345332288145
21056	0.0	1.0
52706	0.0	1.0
n28335	0.0009272967062094014	0.9990727032937906
74337	0.0	1.0
41152	0.0	1.0
sensitive	0.0	1.0
n28325	9.590535286777046e-08	0.9999999040946472
60297	0.0	1.0
71228	0.0	1.0
sensitive	0.0	1.0
n28318	0.0031984866620987443	0.9968015133379013
30911	0.0	1.0
n28320	0.0030370452505372745	0.9969629547494627
50753	0.0	1.0
n28322	0.0005334854375484635	0.9994665145624516
43600	0.0	1.0
87613	0.0	1.0
sensitive	0.0	1.0
25999	0.0	1.0
sensitive	0.0	1.0
n28313	4.625468782829233e-06	0.9999953745312172
52060	0.0	1.0
56660	0.0	1.0
sensitive	0.0	1.0
6815	0.0	1.0
sensitive	0.0	1.0
3493	0.0	1.0
sensitive	0.0	1.0
43320	0.0	1.0
sensitive	0.0	1.0
62433	0.0	1.0
sensitive	0.0	1.0
n28294	0.003280122555458379	0.9967198774445416
n28295	0.003960637434247462	0.9960393625657525
n28300	0.001834645870352866	0.9981653541296471
50006	0.0	1.0
n28297	5.7268845818085485e-08	0.9999999427311541
7049	0.0	1.0
n28302	0.000940985838954402	0.9990590141610456
38032	0.0	1.0
76158	0.0	1.0
87376	0.0	1.0
32570	0.0	1.0
sensitive	0.0	1.0
n28232	0.00016853481312762095	0.9998314651868724
3449	0.0	1.0
n28234	0.000168187621168588	0.9998318123788313
n28235	2.348674980103186e-07	0.999999765132502
n28238	0.0001680557027257143	0.9998319442972743
14094	0.0	1.0
49928	0.0	1.0
n28239	2.031905013805034e-09	0.999999997968095
n28243	0.00011501577776638162	0.9998849842222336
65100	0.0	1.0
23119	0.0	1.0
40515	0.0	1.0
n28244	6.667634016410966e-07	0.9999993332365983
n28264	0.00011513675342340605	0.9998848632465767
n28289	0.00032072844172907253	0.9996792715582709
26619	0.0	1.0
84612	0.0	1.0
27492	0.0	1.0
n28248	0.0006056179142561497	0.9993943820857438
49566	0.0	1.0
n28252	5.594647392931988e-05	0.9999440535260706
n28265	0.0011293593573954794	0.9988706406426044
n28270	0.0005248028618530236	0.9994751971381469
n28277	0.00011554856926433851	0.9998844514307357
n28290	0.0003211628024076412	0.9996788371975923
62092	0.0	1.0
28402	0.0	1.0
51107	0.0	1.0
32829	0.0	1.0
n28254	8.745674749889024e-05	0.9999125432525011
