node	RT_T215D	RT_T215F	RT_T215S	RT_T215Y	sensitive
n34909	0.0006666342776288969	0.0011124333153929966	0.0006296107375063814	0.00375031450538408	0.9938410071640876
n34910	3.170404550570936e-06	5.290552501850212e-06	2.9943265959536467e-06	1.783588779177783e-05	0.9999707088285599
n34913	5.544886198950184e-05	9.2529237466076e-05	5.236934262557419e-05	0.000311941162350537	0.9994877113955682
32680	0.0	0.0	0.0	0.0	1.0
41067	0.0	0.0	0.0	0.0	1.0
18609	0.0	0.0	0.0	0.0	1.0
n34915	9.808355853511604e-09	1.6367507922762788e-08	9.263619303554966e-09	5.517930965420688e-08	0.9999999093812073
39033	0.0	0.0	0.0	0.0	1.0
n34917	3.421505144536383e-10	5.709571858664072e-10	3.231481563017738e-10	1.9248515722055636e-09	0.9999999968388926
38431	0.0	0.0	0.0	0.0	1.0
65227	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
79009	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
n34897	0.0005117141492604432	0.0008539132875375355	0.0004832945645313347	0.0028787733559210047	0.9952723046427496
40561	0.0	0.0	0.0	0.0	1.0
n34899	0.0006327211223410401	0.0010558413802970496	0.0005975810513223738	0.003559527738985314	0.9941543287070542
62191	0.0	0.0	0.0	0.0	1.0
n34901	7.676009314326353e-05	0.00012809195052038906	7.249699044412565e-05	0.00043183271609394905	0.9992908182497983
86542	0.0	0.0	0.0	0.0	1.0
n34903	7.0691912368693e-06	1.1796578886925132e-05	6.6765824344493495e-06	3.976946779763931e-05	0.999934688179644
8178	0.0	0.0	0.0	0.0	1.0
10084	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
n34880	0.00044430351702233684	0.0007414230726927475	0.0004196277845539137	0.002499538323484798	0.9958951073022462
n34881	0.0005577461882161714	0.0009307283800526649	0.0005267700757200527	0.00313773787245037	0.9948470174835606
n34884	0.0006211420856376122	0.0010365190822675112	0.0005866450912568507	0.0034943870302571404	0.9942613067105809
48679	0.0	0.0	0.0	0.0	1.0
47205	0.0	0.0	0.0	0.0	1.0
12578	0.0	0.0	0.0	0.0	1.0
n34886	0.0004210725796178804	0.0007026568862187407	0.00039768704714657823	0.0023688469917526747	0.9961097364952641
23457	0.0	0.0	0.0	0.0	1.0
n34888	3.316968892706199e-08	5.5351289698047846e-08	3.132751046421658e-08	1.8660421417976898e-07	0.9999996935472968
77738	0.0	0.0	0.0	0.0	1.0
n34890	1.0144100523065932e-08	1.6927775476369955e-08	9.580717382825367e-09	5.70681235760074e-08	0.9999999062792829
4501	0.0	0.0	0.0	0.0	1.0
3850	0.0	0.0	0.0	0.0	1.0
n34892	9.019076564848715e-10	1.5050413069822957e-09	8.518175014669829e-10	5.07390255818067e-09	0.999999991667331
69580	0.0	0.0	0.0	0.0	1.0
53766	0.0	0.0	0.0	0.0	1.0
7770	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
n34853	0.00033712030699114214	0.0005625631225060256	0.0003183973165436731	0.0018965529073382437	0.996885366346621
n34854	0.0001895564378041679	0.00031631871272896607	0.0001790288507657612	0.0010663961967489002	0.9982486998019523
n34857	0.0003434909769205259	0.0005731940572008719	0.00032441417215289207	0.0019323926723292678	0.9968265081213965
4251	0.0	0.0	0.0	0.0	1.0
42498	0.0	0.0	0.0	0.0	1.0
87956	0.0	0.0	0.0	0.0	1.0
n34859	1.0289256149354131e-05	1.7170001176455604e-05	9.717811354718908e-06	5.7884732125965386e-05	0.9999049381991935
3463	0.0	0.0	0.0	0.0	1.0
n34861	1.0240307082742923e-05	1.70883183493298e-05	9.671580821781197e-06	5.760935715546437e-05	0.9999053904365907
n34862	1.0241383473924648e-05	1.7090114556712326e-05	9.672597432340409e-06	5.761541265785553e-05	0.9999053804918792
n34867	3.9883088416395534e-05	6.655414784995702e-05	3.7668061116199794e-05	0.00022437208830534982	0.9996315226143121
48171	0.0	0.0	0.0	0.0	1.0
n34864	2.381207268916242e-05	3.973594496550942e-05	2.2489597595707627e-05	0.00013396065069900157	0.9997800017340506
n34868	7.822557682269142e-05	0.0001305374486336255	7.388108407862924e-05	0.0004400771536885926	0.9992772787367764
n34873	0.00011253575822728478	0.00018779191353663523	0.00010628574633955989	0.0006330974878089397	0.9989602890940875
44673	0.0	0.0	0.0	0.0	1.0
56269	0.0	0.0	0.0	0.0	1.0
86871	0.0	0.0	0.0	0.0	1.0
n34870	3.6160004016318805e-05	6.034132132474959e-05	3.4151749408874595e-05	0.0002034269645711788	0.9996659199606789
n34874	3.5830167192454564e-05	5.9790912376660295e-05	3.384023106531054e-05	0.00020157138668318314	0.9996689673026824
n34877	3.066808902859148e-08	5.117679228285267e-08	2.8964844441965177e-08	1.7253085086687317e-07	0.9999997166594234
66781	0.0	0.0	0.0	0.0	1.0
58728	0.0	0.0	0.0	0.0	1.0
41503	0.0	0.0	0.0	0.0	1.0
690	0.0	0.0	0.0	0.0	1.0
6229	0.0	0.0	0.0	0.0	1.0
41806	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
n34845	0.0005862952466264262	0.0009783690801553205	0.000553733576284	0.0032983475972485914	0.9945832544996857
54025	0.0	0.0	0.0	0.0	1.0
n34847	0.0006807565603996641	0.0011359996070926673	0.000642948696817748	0.0038297628681546294	0.9937105322675354
n34848	9.064541650705104e-05	0.00015126282070099606	8.561115060205194e-05	0.0005099480056472858	0.9991625326065425
52352	0.0	0.0	0.0	0.0	1.0
46710	0.0	0.0	0.0	0.0	1.0
58129	0.0	0.0	0.0	0.0	1.0
682	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
n34841	0.0005237292497322077	0.0008739632587153235	0.0004946423702519571	0.002946367248247057	0.9951612978730534
11993	0.0	0.0	0.0	0.0	1.0
83196	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
51387	0.0	0.0	0.0	1.0	0.0
sensitive	0.0	0.0	0.0	0.0	1.0
n34834	2.595441584258508e-05	4.331093949676596e-05	2.4512959277041792e-05	0.00014601292714714416	0.9997602087582365
47643	0.0	0.0	0.0	0.0	1.0
34061	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
n34831	0.0005981617041546586	0.00099817100623847	0.0005649409943941405	0.003365105262266873	0.9944736210329458
60185	0.0	0.0	0.0	0.0	1.0
64706	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
n34828	6.444093732240022e-05	0.00010753459274186377	6.0862016002941025e-05	0.00036252828588463203	0.9994046341680481
9643	0.0	0.0	0.0	0.0	1.0
6834	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
52471	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
15022	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
86738	0.0	1.0	0.0	0.0	0.0
sensitive	0.0	0.0	0.0	0.0	1.0
n34782	0.00036920713519506275	0.0006161074088968963	0.0003487021062127054	0.002077065223135961	0.9965889181265593
n34783	0.00019648965113129406	0.0003278883810563355	0.0001855770072327632	0.0011054006874902497	0.9981846442730893
n34811	0.0005128092443488464	0.0008557407067098528	0.0004843288402194998	0.0028849340817231955	0.9952621871269987
69782	0.0	0.0	0.0	0.0	1.0
n34785	3.938020726869978e-05	6.571497446635967e-05	3.7193108985917975e-05	0.00022154300716449455	0.9996361687021146
n34812	0.0005371258249523417	0.0008963185396949516	0.0005072949263647469	0.003021732965337453	0.9950375277436504
66642	0.0	0.0	0.0	0.0	1.0
n34786	2.9081546710685355e-06	4.852927986120345e-06	2.746641552466605e-06	1.6360536823280848e-05	0.9999731317389671
n34800	6.36665033699897e-05	0.00010624227076241625	6.013059256989847e-05	0.00035817151788956664	0.9994117891154082
n34813	0.00013888091008301445	0.0002317548863493176	0.00013116774092975916	0.0007813085961583531	0.9987168878664795
1504	0.0	0.0	0.0	0.0	1.0
80801	0.0	0.0	0.0	0.0	1.0
n34788	2.8953023728445365e-06	4.831480957061779e-06	2.7345030452895575e-06	1.6288233069821866e-05	0.9999732504805551
n34801	2.3460380732161276e-09	3.914906567824056e-09	2.215743790957482e-09	1.3198212140335874e-08	0.9999999783250993
n34804	4.999636593194407e-05	8.343048801675229e-05	4.721966733995873e-05	0.00028126680949856417	0.9995380866692127
55601	0.0	0.0	0.0	0.0	1.0
n34815	0.00010243737568185614	0.00017094042906890797	9.674820784894474e-05	0.000576286561920545	0.9990535874254798
n34789	2.2505125357881173e-06	3.7555001378341253e-06	2.1255235516312596e-06	1.2660809818443436e-05	0.9999792076539563
n34797	2.924533902470123e-06	4.880260518069455e-06	2.76211111397674e-06	1.6452682203699782e-05	0.9999729804122617
49688	0.0	0.0	0.0	0.0	1.0
14167	0.0	0.0	0.0	0.0	1.0
82580	0.0	0.0	0.0	0.0	1.0
n34806	3.3099795385176616e-05	5.523465617479031e-05	3.126149867044879e-05	0.0001862110109306086	0.9996941930388389
n34816	0.0001044752661173728	0.00017434112010695788	9.867291790829921e-05	0.000587751214005172	0.9990347594818622
51025	0.0	0.0	0.0	0.0	1.0
n34790	2.8884723696972696e-05	4.820083518765813e-05	2.7280523669145776e-05	0.00016249809213241735	0.9997331358253139
n34793	7.300212765599083e-07	1.2182091684206008e-06	6.89477348757187e-07	4.106913602552125e-06	0.9999932553786036
9753	0.0	0.0	0.0	0.0	1.0
81842	0.0	0.0	0.0	0.0	1.0
12287	0.0	0.0	0.0	0.0	1.0
n34808	8.949736218183297e-09	1.493470268060344e-08	8.452685692761204e-09	5.034893446793144e-08	0.999999917313941
76452	0.0	0.0	0.0	0.0	1.0
52	0.0	0.0	0.0	0.0	1.0
82733	0.0	0.0	0.0	0.0	1.0
75118	0.0	0.0	0.0	0.0	1.0
54087	0.0	0.0	0.0	0.0	1.0
17570	0.0	0.0	0.0	0.0	1.0
86043	0.0	0.0	0.0	0.0	1.0
37559	0.0	0.0	0.0	0.0	1.0
66955	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
n34775	0.0005454383948641634	0.0009101899831786777	0.0005151458326988331	0.0030684973645942796	0.994960728424664
n34776	0.0008650521039021918	0.0014435393021708749	0.0008170088328738791	0.004866562614686613	0.9920078371463664
41188	0.0	0.0	0.0	0.0	1.0
68416	0.0	0.0	0.0	0.0	1.0
n34778	0.0002555284266751638	0.00042640821872296533	0.00024133688676350378	0.001437537788345342	0.9976391886794931
35562	0.0	0.0	0.0	0.0	1.0
17463	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
20568	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
n34770	0.0010675308336216697	0.001781421844604118	0.00100824229719778	0.0060056563315587855	0.9901371486930177
35739	0.0	0.0	0.0	0.0	1.0
27124	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
59047	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
14918	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
15950	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
64175	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
27388	0.003566132612782546	0.005950916205027759	0.003368076709715011	0.020062152989508773	0.9670527214829658
sensitive	0.0	0.0	0.0	0.0	1.0
46024	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
45443	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
28567	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
80730	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
61848	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
27045	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
75644	0.0	0.0	0.0	1.0	0.0
sensitive	0.0	0.0	0.0	0.0	1.0
9928	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
60892	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
54899	0.004191732328608966	0.006994873873182824	0.003958931863257719	0.023581617510854733	0.9612728444240958
sensitive	0.0	0.0	0.0	0.0	1.0
n34731	0.00019860695735698578	0.0003314215956889915	0.00018757672248746927	0.0011173121125654724	0.9981650826119011
n34732	0.00030658144037876535	0.0005116019676809469	0.0002895545177622831	0.0017247490288431985	0.9971675130453348
n34741	0.00031085177662932184	0.0005187280103590192	0.00029358768804220957	0.0017487728519809667	0.9971280596729886
53557	0.0	0.0	0.0	0.0	1.0
n34734	0.0004118764325975552	0.0006873109901825385	0.0003890016358168787	0.002317111812927728	0.9961946991284752
58980	0.0	0.0	0.0	0.0	1.0
30666	0.0	0.0	0.0	0.0	1.0
n34735	0.00047155779934884693	0.0007869031397468665	0.00044536841831915473	0.002652863968104355	0.9956433066744808
n34738	2.9720698131264883e-08	4.959585167980606e-08	2.8070069748269208e-08	1.672010711904512e-07	0.9999997254123092
24959	0.0	0.0	0.0	0.0	1.0
80876	0.0	0.0	0.0	0.0	1.0
48934	0.0	0.0	0.0	0.0	1.0
56334	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
85214	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
n34720	0.000287758983321396	0.00048019234922771164	0.039624709628262304	0.0016188586837197867	0.9579884803554688
70021	0.0	0.0	0.0	0.0	1.0
n34722	0.00024547379487820423	0.0004096297424874933	0.04525545522007201	0.0013809729930147532	0.9527084682495475
17271	0.0	0.0	0.0	0.0	1.0
80073	0.0	0.0	1.0	0.0	0.0
sensitive	0.0	0.0	0.0	0.0	1.0
n34717	0.0005358848540286198	0.0008942476929873798	0.0005061228764946327	0.0030147515792728957	0.9950489929972164
24342	0.0	0.0	0.0	0.0	1.0
21261	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
58767	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
n34712	0.00019954133756163258	0.015038250536347325	0.00018845920907644507	0.0011225686974016067	0.9834511802196131
13297	0.0	0.0	0.0	0.0	1.0
64793	0.0	1.0	0.0	0.0	0.0
sensitive	0.0	0.0	0.0	0.0	1.0
n34707	1.1507734448194664e-08	1.9203313742582248e-08	1.0868617795541591e-08	6.473958041683174e-08	0.9999998936807536
15540	0.0	0.0	0.0	0.0	1.0
18809	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
n34702	0.0012675142147776449	0.0021151403214189073	0.0011971189996477054	0.17352461508145856	0.8218956113826972
46795	0.0	0.0	0.0	0.0	1.0
n34704	0.0012152181035905364	0.0020278721770970193	0.0011477273103239199	0.3322835623224285	0.6633256200865599
73174	0.0	0.0	0.0	1.0	0.0
56020	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
69871	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
n34696	0.0007780925413428388	0.0012984271803833443	0.0007348788312319504	0.004377350283739318	0.9928112511633025
12513	0.0	0.0	0.0	0.0	1.0
20526	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
32560	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
n34682	0.9967536386268085	1.2676749312063302e-05	7.174737912925625e-06	4.2736761087879825e-05	0.00318377312487863
n34683	0.9999999643523101	2.542141890614805e-10	1.4387917086341598e-10	8.570249987298443e-10	3.4392571624512424e-08
59551	1.0	0.0	0.0	0.0	0.0
n34684	0.9999999654526345	2.466383947714989e-10	1.395914518926596e-10	8.314849408923218e-10	3.332965072751458e-08
86522	1.0	0.0	0.0	0.0	0.0
16111	1.0	0.0	0.0	0.0	0.0
n34686	0.999999999968152	2.6984007507852615e-13	1.5272304984766641e-13	9.09704099740502e-13	3.0515715868394276e-11
18540	1.0	0.0	0.0	0.0	0.0
12145	1.0	0.0	0.0	0.0	0.0
sensitive	0.0	0.0	0.0	0.0	1.0
22107	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
38149	0.00430005811694337	0.007175640479256575	0.004061241453047748	0.02419103078126539	0.960272029169487
sensitive	0.0	0.0	0.0	0.0	1.0
n34672	2.7274180223237094e-05	4.5513271292136965e-05	2.5759426572411707e-05	0.00015343758511410786	0.9997480155367982
n34673	2.7267610719605467e-05	4.55023085574702e-05	2.575322192592802e-05	0.00015340062676139532	0.9997480762320355
23978	0.0	0.0	0.0	0.0	1.0
78605	0.0	0.0	0.0	0.0	1.0
52703	0.0	0.0	0.0	0.0	1.0
80203	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
29477	0.0	0.0	0.0	1.0	0.0
sensitive	0.0	0.0	0.0	0.0	1.0
n34667	0.00039225301787471236	0.0006545647888064128	0.0003704680664660981	0.0022067154841610647	0.9963759986426917
19450	0.0	0.0	0.0	0.0	1.0
27645	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
84906	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
n34647	0.0002393537031798118	0.0003994169554661486	0.00022606047519779167	0.001346542917273075	0.9977886259488832
n34648	0.00024144362865109715	0.00040290447898386433	0.00022803433037066	0.0013583003052039958	0.9977693172567903
n34658	0.0002503432611491285	0.0004177555720311312	0.00023643969500410084	0.0014083673689149554	0.9976870941029007
19980	0.0	0.0	0.0	0.0	1.0
n34650	7.670444144772113e-05	0.00012799908280827592	7.244442953291858e-05	0.0004315196338417364	0.9992913324123694
85982	0.0	0.0	0.0	0.0	1.0
n34660	0.00025036253319433684	0.00041778773189128985	0.00023645789671830015	0.0014084757885284057	0.9976869160496677
n34651	7.340673013782345e-05	0.00012249608956477423	6.932986654150932e-05	0.0004129675506754349	0.9993217997630804
11724	0.0	0.0	0.0	0.0	1.0
34873	0.0	0.0	0.0	0.0	1.0
43839	0.0	0.0	0.0	0.0	1.0
39472	0.0	0.0	0.0	0.0	1.0
n34653	5.3668152595686015e-08	8.955771241674941e-08	5.068753028506168e-08	3.019233452451003e-07	0.9999995041632594
33242	0.0	0.0	0.0	0.0	1.0
65489	0.0	0.0	0.0	0.0	1.0
9626	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
31871	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
20542	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
3761	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
n34637	2.2400256665907136e-09	3.7380003736292995e-09	2.115619102263617e-09	0.9999993537004845	6.382058703585325e-07
5994	0.0	0.0	0.0	1.0	0.0
15614	0.0	0.0	0.0	1.0	0.0
sensitive	0.0	0.0	0.0	0.0	1.0
22755	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
3055	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
n34627	0.0006221094460611256	0.0010381333466388792	0.0005875587264090194	0.003499829153397193	0.9942523693274937
5718	0.0	0.0	0.0	0.0	1.0
34449	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
56756	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
48892	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
31812	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
n34618	0.00013321239412431368	0.00022229565778440725	0.00012581404305808872	0.0007494189704110382	0.9987692589346221
47568	0.0	0.0	0.0	0.0	1.0
27311	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
6640	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
n34587	0.0003430507060507161	0.0005724593635317803	0.0003239983530503555	0.13171089818246556	0.8670495933949017
40618	0.0	0.0	0.0	1.0	0.0
n34589	0.00022772838486942828	0.0003800174258822257	0.00021508080391358878	0.015279999863499908	0.9838971735218349
n34592	0.0005789626424758772	0.0009661329359614254	0.0005468082103644877	0.06242999111717786	0.9354781050940204
84991	0.0	0.0	0.0	0.0	1.0
87644	0.0	0.0	0.0	0.0	1.0
n34593	1.8775777089516327e-05	3.133172214165353e-05	1.7733007823468965e-05	0.0005889574031029666	0.9993432020898423
78124	0.0	0.0	0.0	0.0	1.0
12719	0.0	0.0	0.0	0.0	1.0
n34595	1.8746815926790392e-05	3.1283393750285115e-05	1.7705655106042215e-05	0.0005879397857531015	0.9993443243494637
n34596	5.7138023627455326e-05	9.534799393300539e-05	5.396469159026008e-05	0.0003499118992493119	0.9994436373915999
n34603	2.648046746730552e-07	4.4188778174724547e-07	2.500979504220018e-07	4.825039461801332e-06	0.9999942181701313
61051	0.0	0.0	0.0	0.0	1.0
n34598	2.4756417101869544e-05	4.1311801805090426e-05	2.3381495000472522e-05	0.00014818207596836567	0.9997623682101242
n34604	4.3413113083294266e-06	7.244480960468193e-06	4.1002035243433505e-06	2.443579755205679e-05	0.9999598782066549
7502	0.0	0.0	0.0	0.0	1.0
31534	0.0	0.0	0.0	0.0	1.0
n34599	1.4416024008119889e-12	2.4056466821925516e-12	1.3615386745406404e-12	8.167434739037372e-12	0.9999999999866238
23286	0.0	0.0	0.0	0.0	1.0
n34605	4.329434544120104e-06	7.224661835306327e-06	4.088986371964661e-06	2.4368940647652433e-05	0.999959987976601
63552	0.0	0.0	0.0	0.0	1.0
79258	0.0	0.0	0.0	0.0	1.0
87076	0.0	0.0	0.0	0.0	1.0
n34606	4.3323471534274055e-06	7.229522196882226e-06	4.091737220751727e-06	2.4385313541876962e-05	0.999959961079887
59862	0.0	0.0	0.0	0.0	1.0
56308	0.0	0.0	0.0	0.0	1.0
n34608	5.413949052874504e-10	9.034424865879248e-10	5.113269104802676e-10	3.0457765805140794e-09	0.999999994998059
19880	0.0	0.0	0.0	0.0	1.0
43435	0.0	0.0	0.0	0.0	1.0
3395	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
n34584	0.0003382155978144264	0.0005643908683072156	0.0003194317770959939	0.0019027147342949762	0.9968752470224874
87414	0.0	0.0	0.0	0.0	1.0
75252	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
12954	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
35965	0.0029927198799859877	0.004994044575650592	0.0028265101780993508	0.016836279131015125	0.972350446235249
sensitive	0.0	0.0	0.0	0.0	1.0
n34563	0.0001862276333711582	0.00031076383342561084	0.00017588492150137283	0.0010476691915983296	0.9982794544201035
n34564	0.00035400784710120053	0.0005907438849778924	0.00033434695630894394	0.001991557902971343	0.9967293434086407
n34567	0.00017219812456515467	0.00028735235652119966	0.00016263458367353405	0.0009687427515033015	0.9984090721837369
24159	0.0	0.0	0.0	0.0	1.0
37964	0.0	0.0	0.0	0.0	1.0
55857	0.0	0.0	0.0	0.0	1.0
n34569	2.4598865045842152e-08	4.104888979783972e-08	2.3232693071859008e-08	1.3838694392604133e-07	0.9999997727326081
55091	0.0	0.0	0.0	0.0	1.0
n34573	0.00039106540480745406	0.000652582982010469	0.0003693464110633663	0.002200034275794816	0.9963869709263238
71796	0.0	0.0	0.0	0.0	1.0
74297	0.0	0.0	0.0	0.0	1.0
n34574	0.00047758585911259876	0.0007969623502216546	0.00045106169164900407	0.002686776295642823	0.9955876138033739
12047	0.0	0.0	0.0	0.0	1.0
41484	0.0	0.0	0.0	0.0	1.0
47907	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
18488	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
21265	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
n34556	0.0014311628379103643	0.002388225859472162	0.001351678904171324	0.3945750409783691	0.6002538914200771
69250	0.0	0.0	0.0	1.0	0.0
46396	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
64095	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
n34550	0.0006361467233214662	0.0010615577870042219	0.0006008164012467141	0.07607247372737434	0.9216290053610533
2030	0.0	0.0	0.0	1.0	0.0
55105	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
n34546	0.0006430487025570813	0.0010730753340333938	0.0006073350583014413	0.003617628072540766	0.9940589128325673
39619	0.0	0.0	0.0	0.0	1.0
42181	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
12607	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
14268	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
n34529	0.00017734647791868043	0.00029594357359789727	0.00016749700773517417	0.000997706075035427	0.9983615068657128
n34530	0.00013978177026209535	0.00023325817969823586	0.00013201856912863102	0.0007863766058756852	0.9987085648750353
n34535	0.00019427506273215117	0.00032419282864062124	0.00018348541266277374	0.0010929419777066772	0.9982051047182579
n34531	2.815809217533578e-08	4.698828260851578e-08	2.659424781507413e-08	1.5841024842693473e-07	0.9999997398491289
34176	0.0	0.0	0.0	0.0	1.0
17804	0.0	0.0	0.0	0.0	1.0
n34537	0.00012136491721297815	0.0002025254052459445	0.00011462455141918416	0.000682768085504819	0.998878717040617
65545	0.0	0.0	0.0	0.0	1.0
74434	0.0	0.0	0.0	0.0	1.0
11692	0.0	0.0	0.0	0.0	1.0
n34539	0.00015300930123181847	0.00025533137128905904	0.00014451146937201147	0.0008607913231065696	0.9985863565350006
n34540	1.128844269354656e-09	1.883737478347379e-09	1.0661505068209055e-09	6.350590090774143e-09	0.9999999895706777
4417	0.0	0.0	0.0	0.0	1.0
18368	0.0	0.0	0.0	0.0	1.0
10223	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
61850	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
n34509	0.0004877269046847348	0.0008138850278065641	0.00046063952374679	0.0027438272328436765	0.9954939213109182
72887	0.0	0.0	0.0	0.0	1.0
